,Year_approx,Lake_name,Glacier_name,GL_ID,Lat_lake,Lon_lake,Elev_lake,Lat_impact,Lon_impact,Elev_impact,Lake_type,Transboundary,Country,Province,River_Basin,Driver_lake,Driver_GLOF,Mechanism,Repeat
124,1943.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
125,1944.0,Khurdopin ,Khurdopin ,Ephemeral,36.344239,75.474953,3482.0,36.312161,74.673558,2105.0,Ice dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Subglacial tunnel,1
126,1949.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
127,1950.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
128,1950.0,Sangwang Co,Unnamed Glacier in China,GL090104E28237N,28.238799,90.109247,5150.0,31.737953293750003,87.12621108125,3902.60625,Moraine dammed,0,China,TAR,Nian Chu,Missing,Missing,Missing,1
129,1951.0,Lake number 2,Central Tuyuksu,Ephemeral,43.066,77.083,3382.0,43.156500739130436,77.08971586956521,2000.7391304347825,Moraine dammed,0,Kazakhstan,Almaty,Kishi Almaty,Missing,Missing,Moraine collapse,1
130,1951.0,Kotor,Kotor,Ephemeral,35.93,74.609,4121.0,36.25575128013085,74.28681623205922,2357.9821625344352,Supraglacial,0,Pakistan,Gilgit - Baltistan,Bagrot,Missing,Missing,Missing,0
131,1953.0,Kutiah,Kutiah,Ephemeral,35.768,75.064,2970.0,36.25575128013085,74.28681623205922,2357.9821625344352,Ice dammed,0,Pakistan,Gilgit - Baltistan,Indus,Glacier advance,Missing,Missing,0
132,1953.0,Gasherbrum,Gasherbrum,Ephemeral,35.899,76.764,4240.0,31.45674792956606,87.28354125501943,3898.2077396373056,Ice dammed,0,China,Xinjiang,Shaksgam,Surging glacier,Missing,Missing,1
133,1953.0,Urdok,Urdok,Ephemeral,35.856,76.771,4277.0,31.45674792956606,87.28354125501943,3898.2077396373056,Ice dammed,0,China,Xinjiang,Shaksgam,Surging glacier,Missing,Missing,0
134,1953.0,Teztor,Teztor,GL079841E42200N,42.5366,74.4273,3606.0,42.58,74.481,2015.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
135,1953.0,Teztor,Teztor,GL079841E42200N,42.5366,74.4273,3606.0,42.58,74.481,2015.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
136,1953.0,Topkaragay,Topkaragay,GL074519E42490N,42.488,74.523,3680.0,42.58,74.481,2015.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
137,1953.0,Guxiang ,Unnamed Glacier in China,GL077181E35675N,30.042,95.46,4155.0,30.076,95.501,3085.0,Moraine dammed,0,China,TAR,Bomi,Missing,Missing,Missing,0
138,1954.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
139,1954.0,Sangwang Co,Unnamed Glacier in China,GL090104E28237N,28.238799,90.109247,5150.0,28.925312,89.580432,4015.0,Moraine dammed,0,China,TAR,Nian Chu,Missing,Ice calving,Missing,1
140,1955.0,Karambar ,Unnamed Glacier in Pakistan,GL074079E36622N,36.6214,74.07906,2935.0,36.09599818181818,73.80901454545454,2070.6363636363635,Ice dammed,0,Pakistan,Gilgit - Baltistan,Gilgit,Missing,Missing,Missing,1
141,1955.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
142,1955.0,Hailuogou,Hailuogou,GL077181E35675N,29.566,101.985,3100.0,31.45674792956606,87.28354125501943,3898.2077396373056,Moraine dammed,0,China,TAR,Yalong Tsangpo,Missing,Missing,Missing,1
143,1956.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
144,1956.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
145,1956.0,Kuturgansuu,Kuturgansuu,Ephemeral,42.522,74.609,3470.0,42.535,74.658,2170.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Alamedin,Missing,Missing,Missing,1
146,1956.0,Salyk,Salyk,Ephemeral,42.518,74.717,3390.0,42.561,74.663,2005.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Alamedin,Missing,Missing,Missing,1
147,1956.0,Lake number 2,Central Tuyuksu,Ephemeral,43.066,77.083,3382.0,43.156500739130436,77.08971586956521,2000.7391304347825,Moraine dammed,0,Kazakhstan,Almaty,Kishi Almaty,Missing,Missing,Dam piping,1
148,1957.0,Khurdopin ,Khurdopin ,Ephemeral,36.344239,75.474953,3482.0,36.36508104166666,74.96709620833333,2550.5833333333335,Ice dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Subglacial tunnel,1
149,1957.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
150,1957.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
151,1957.0,Fedchenko,Fedchenko,GL071728E37219N,39.074,72.312,3949.25,37.80266666666666,72.12566666666667,3240.0,Moraine dammed,1,Tajikistan,Tajikistan,Tajikistan,Missing,Missing,Missing,1
152,1957.0,Tarina Tsho,Unnamed Glacier in Bhutan,GL089899E28106N,28.104,89.899,4280.0,27.35,89.52,1220.0,Moraine dammed,1,Bhutan,Punakha,Pho Chhu ,Missing,Ice avalanche,Missing,0
153,1958.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
154,1958.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
155,1958.0,Kuturgansuu,Kuturgansuu,Ephemeral,42.522,74.609,3470.0,42.535,74.658,2170.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Alamedin,Missing,Missing,Missing,1
156,1958.0,Lake number 17,Zharsai,Ephemeral,43.152,77.408,3380.0,43.26598,77.48006000000001,1550.0,Moraine dammed,0,Kazakhstan,Kazakhstan,Izzyk,Missing,Missing,Subglacial tunnel,1
157,1959.0,Khurdopin ,Khurdopin ,Ephemeral,36.344239,75.474953,3482.0,36.463012,74.901382,2450.0,Ice dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Subglacial tunnel,1
158,1959.0,Khurdopin ,Khurdopin ,Ephemeral,36.344239,75.474953,3482.0,36.36508104166666,74.96709620833333,2550.5833333333335,Ice dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Subglacial tunnel,1
159,1959.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
160,1959.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
161,1959.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
162,1959.0,Tarina Tsho,Unnamed Glacier in Bhutan,GL089899E28106N,28.104,89.899,4280.0,27.35,89.52,1220.0,Moraine dammed,1,Bhutan,Punakha,Pho Chhu ,Missing,Missing,Missing,0
163,1960.0,Khurdopin ,Khurdopin ,Ephemeral,36.344239,75.474953,3482.0,36.463012,74.901382,2450.0,Ice dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Subglacial tunnel,1
164,1960.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
165,1960.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
166,1960.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Water pocket,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
167,1961.0,Khurdopin ,Khurdopin ,Ephemeral,36.344239,75.474953,3482.0,36.439939,75.311226,3062.0,Ice dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Subglacial tunnel,1
168,1961.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
169,1961.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
170,1961.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
171,1961.0,Salyk,Salyk,Ephemeral,42.518,74.717,3390.0,42.561,74.663,2005.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Alamedin,Missing,Missing,Missing,1
172,1961.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Water pocket,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
173,1962.0,Khurdopin ,Khurdopin ,Ephemeral,36.344239,75.474953,3482.0,36.463012,74.901382,2450.0,Ice dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Subglacial tunnel,1
174,1962.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
175,1963.0,Abdukagor,Medvezhiy ,GL071728E37219N,38.631723,72.146101,3949.25,37.80266666666666,72.12566666666667,3240.0,Ice dammed,1,Tajikistan,Tajikistan,Vanch,Missing,Missing,Subglacial tunnel,1
176,1963.0,Abdukagor,Medvezhiy ,GL071728E37219N,38.631723,72.146101,3949.25,37.80266666666666,72.12566666666667,3240.0,Ice dammed,1,Tajikistan,Tajikistan,Vanch,Missing,Missing,Subglacial tunnel,1
177,1963.0,Khurdopin ,Khurdopin ,Ephemeral,36.344239,75.474953,3482.0,36.439939,75.311226,3062.0,Ice dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Subglacial tunnel,1
178,1963.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
179,1963.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
180,1963.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
181,1963.0,Lake number 17,Zharsai,Ephemeral,43.152,77.408,3380.0,43.29796,77.49812,1280.0,Moraine dammed,0,Kazakhstan,Kazakhstan,Izzyk,Missing,Missing,Subglacial tunnel,1
182,1963.0,Tiptola (Olangchun Gola 1),Chhochenphu,GL087750E27816N,27.82,87.75,4909.0,27.693,87.761,3388.0,Moraine dammed,1,Nepal,Koshi,Tamor,Missing,Ice avalanche,Missing,1
183,1964.0,Khurdopin ,Khurdopin ,Ephemeral,36.344239,75.474953,3482.0,36.439939,75.311226,3062.0,Ice dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Subglacial tunnel,1
184,1964.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
185,1964.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
186,1964.0,Longda Co,Unnamed Glacier in China,GL085457E28568N,28.569,85.457,4504.0,31.737953293750003,87.12621108125,3902.60625,Moraine dammed,1,China,TAR,Gyirong,Missing,Ice avalanche,Missing,0
187,1964.0,Cirenma Co,Zhangzangbo,GL086065E28067N,28.067,86.065,4644.0,27.973413,85.964012,1770.0,Moraine dammed,1,China,TAR,Poiqu,Missing,Missing,Dam seepage,1
188,1964.0,Tara Co,Unnamed Glacier in China,GL086131E28294N,28.295,86.132,5252.0,31.737953293750003,87.12621108125,3902.60625,Moraine dammed,1,China,TAR,Poiqu,Missing,Missing,Missing,0
189,1964.0,Gelhaip Co,Unnamed Glacier in China,GL087812E27965N,27.964,87.816,5266.0,28.008,87.687,4585.0,Moraine dammed,1,China,TAR,Pumqu,Missing,Ice avalanche,Missing,0
190,1964.0,Damenhai Co,Unnamed Glacier in China,GL093041E29868N,29.867675,93.04072,5230.0,29.936,93.152,3485.0,Moraine dammed,0,China,TAR,Gongbujiangda/Tangbulang (Nyang) ,Missing,Ice avalanche,Missing,1
191,1965.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
192,1965.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
193,1965.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Water pocket,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
194,1966.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
195,1966.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
196,1966.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
197,1966.0,Teztor,Teztor,GL079841E42200N,42.5366,74.4273,3606.0,42.58,74.481,2015.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
198,1966.0,Kuturgansuu,Kuturgansuu,Ephemeral,42.522,74.609,3470.0,42.535,74.658,2170.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Alamedin,Missing,Missing,Missing,1
199,1966.0,Hailuogou,Hailuogou,GL077181E35675N,29.566,101.985,3100.0,31.45674792956606,87.28354125501943,3898.2077396373056,Moraine dammed,0,China,TAR,Yalong Tsangpo,Missing,Missing,Missing,1
200,1966.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Water pocket,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
201,1967.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
202,1968.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
203,1968.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
204,1968.0,Topkaragay,Topkaragay,GL074519E42490N,42.488,74.523,3680.0,42.58,74.481,2015.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
205,1968.0,Aya Co,Unnamed Glacier in China,GL086494E28348N,28.346,86.49,5533.0,28.58541,86.58843,4330.0,Moraine dammed,1,China,TAR,Pumqu,Missing,Ice avalanche,Missing,1
206,1968.0,Tiptola (Olangchun Gola 2),Chhochenphu,GL087750E27816N,27.82,87.75,4909.0,27.693,87.761,3388.0,Moraine dammed,1,Nepal,Koshi,Tamor,Missing,Ice avalanche,Missing,1
207,1968.0,Damenhai Co,Unnamed Glacier in China,GL093041E29868N,29.867675,93.04072,5230.0,29.936,93.151,3490.0,Moraine dammed,0,China,TAR,Nyang,Missing,Missing,Missing,1
208,1968.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Water pocket,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
209,1969.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
210,1969.0,Aya Co,Unnamed Glacier in China,GL086494E28348N,28.346,86.49,5533.0,28.58541,86.58843,4330.0,Moraine dammed,1,China,TAR,Pumqu,Missing,Ice avalanche,Missing,1
211,1969.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Water pocket,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
212,1970.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
213,1970.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
214,1970.0,Salyk,Salyk,Ephemeral,42.518,74.717,3390.0,42.561,74.663,2005.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Alamedin,Missing,Missing,Missing,1
215,1970.0,Lake number 9,Glacier No. 151,GL077137E42998N,42.998,77.137,3500.0,43.26,77.213,1170.0,Moraine dammed,0,Kazakhstan,Kazakhstan,Leviy Talgar,Missing,Missing,Missing,1
216,1970.0,Aya Co,Unnamed Glacier in China,GL086494E28348N,28.346,86.49,5533.0,28.58541,86.58843,4330.0,Moraine dammed,1,China,TAR,Pumqu,Missing,Ice avalanche,Missing,1
217,1970.0,Qunbixiama Co,Unnamed Glacier in China,GL088921E27847N,27.847,88.921,4670.0,31.737953293750003,87.12621108125,3902.60625,Moraine dammed,1,China,TAR,Kangbuqu,Missing,Missing,Missing,0
218,1970.0,Unnamed Lake in China,Unnamed Glacier in China,GL077181E35675N,27.654,88.858,4660.0,31.737953293750003,87.12621108125,3902.60625,Moraine dammed,1,China,TAR,Kangbuqu,Missing,Ice avalanche,Missing,0
219,1970.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Water pocket,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
220,1970.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Water pocket,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
221,1971.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
222,1971.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
223,1971.0,Lake number 18,Glacier No. 151,GL077137E42998N,42.998,77.137,3500.0,43.26,77.213,1170.0,Moraine dammed,0,Kazakhstan,Kazakhstan,Leviy Talgar,Missing,Missing,Missing,1
224,1971.0,Unnamed Lake in India,Unnamed Glacier in India,GL077441E34317N,34.317,77.441,5145.0,34.195181,77.335314,3145.0,Moraine dammed,1,India,Ladakh,Indus,Missing,Missing,Missing,0
225,1971.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Water pocket,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
226,1972.0,Chateboi,Chateboi,Ephemeral,36.84573,73.89904,3680.0,36.25575128013085,74.28681623205922,2357.9821625344352,Ice dammed,0,Pakistan,Gilgit - Baltistan,Gilgit,Glacier advance,Missing,Missing,1
227,1972.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
228,1972.0,Poge Co,Unnamed Glacier in China,GL094725E31736N,31.74,94.73,4520.0,31.737953293750003,87.12621108125,3902.60625,Moraine dammed,0,China,TAR,Suo/Xibaxiaqu ,Missing,Ice avalanche,Missing,0
229,1972.0,Bugyai,Unnamed Glacier in China,GL094801E31772N,31.772396,94.80115,5200.0,31.737953293750003,87.12621108125,3902.60625,Moraine dammed,1,China,TAR,Nujiang,Missing,Missing,Missing,0
230,1972.0,Batura,Batura,Ephemeral,36.510556,74.850591,2713.0,36.463266,74.901306,2450.0,Supraglacial,0,Pakistan,Gilgit - Baltistan,Hunza,Missing,Missing,Missing,1
231,1972.0,Unna,Unna,Ephemeral,36.039,74.633,3312.0,36.012126,74.541862,2276.0,Moraine dammed,0,Pakistan,Gilgit - Baltistan,Bagrot,Missing,Missing,Missing,1
232,1973.0,Abdukagor,Medvezhiy ,GL071728E37219N,38.631723,72.146101,3949.25,37.80266666666666,72.12566666666667,3240.0,Ice dammed,1,Tajikistan,Tajikistan,Vanch,Missing,Missing,Subglacial tunnel,1
233,1973.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
234,1973.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
235,1973.0,Lake number 2 (Tuyuksu),Tuyuksu,GL077075E43064N,43.065,77.076,3374.0,43.147,77.062,1830.0,Moraine dammed,0,Kazakhstan,Kazakhstan,Kishi Almatinka,Missing,High temperatures; intense rainfall,Missing,1
236,1973.0,Lake number 2 (Tuyuksu),Tuyuksu,GL077075E43064N,43.065,77.076,3374.0,43.147,77.062,1830.0,Moraine dammed,0,Kazakhstan,Kazakhstan,Kishi Almatinka,Missing,High temperatures; intense rainfall,Missing,1
237,1973.0,Batura ,Batura ,Ephemeral,36.510556,74.850591,2713.0,36.25575128013085,74.28681623205922,2357.9821625344352,Supraglacial,0,Pakistan,Gilgit - Baltistan,Hunza,Missing,Missing,Missing,1
238,1973.0,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,43.144,77.277,3380.0,43.156500739130436,77.08971586956521,2000.7391304347825,Supraglacial,0,Kazakhstan,Kazakhstan,Srednii Talgar,Missing,Missing,Ice core thawing,1
239,1973.0,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,43.144,77.277,3380.0,43.156500739130436,77.08971586956521,2000.7391304347825,Supraglacial,0,Kazakhstan,Kazakhstan,Srednii Talgar,Missing,Missing,Missing,1
240,1973.0,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,43.144,77.277,3380.0,43.156500739130436,77.08971586956521,2000.7391304347825,Supraglacial,0,Kazakhstan,Kazakhstan,Srednii Talgar,Missing,Missing,Missing,1
241,1973.0,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,43.144,77.277,3380.0,43.156500739130436,77.08971586956521,2000.7391304347825,Supraglacial,0,Kazakhstan,Kazakhstan,Srednii Talgar,Missing,Missing,Missing,1
242,1974.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
243,1974.0,Balt Bare,Balt Bare,Ephemeral,36.338551,74.931346,4244.0,36.363605,74.859477,2410.0,Landslide dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Missing,1
244,1974.0,Topkaragay,Topkaragay,GL074519E42490N,42.488,74.523,3680.0,42.58,74.481,2015.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
245,1974.0,Angy Say,No glacier,GL079841E42200N,41.997,77.152,3500.0,42.032215,77.05377,2340.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Tong,Missing,Missing,Missing,1
